SabioReactionID,Name,Role,Smiles
1194,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1194,Sulfite,Product,OS(O)=O
1194,H2S,Substrate,[H]S[H]
1194,H+,Product,[H]
1198,L-Alanine,Product,CC(N)C(O)=O
1198,3-Sulfino-L-alanine,Substrate,NC(CS(=O)=O)C(O)=O
1198,SO2,Product,O=S=O
1199,Sulfite,Substrate,OS(O)=O
1199,Thiosulfate,Product,OS(=O)(=O)[S-]
1199,Sulfur,Substrate,S
1200,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1200,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
1200,D-Mannitol,Substrate,OCC(O)C(O)C(O)C(O)CO
1200,H+,Product,[H]
1200,D-Fructose,Product,OCC1OC(O)(CO)C(O)C1(O)
1201,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1201,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1201,D-Mannitol,Substrate,OCC(O)C(O)C(O)C(O)CO
1201,H+,Product,[H]
1201,D-Fructose,Product,OCC1OC(O)(CO)C(O)C1(O)
1202,H+,Product,[H]
1202,5-Dehydro-D-fructose,Product,OCC(=O)C(O)C(O)C(=O)CO
1202,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1202,D-Fructose,Substrate,OCC1OC(O)(CO)C(O)C1(O)
1202,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1206,H+,Product,[H]
1206,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1206,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
1206,D-Fructose,Product,OCC1OC(O)(CO)C(O)C1(O)
1206,D-Sorbitol,Substrate,OCC(O)C(O)C(O)C(O)CO
1207,alpha-D-Glucose,Substrate,OCC1OC(O)C(O)C(O)C1(O)
1207,D-Fructose,Product,OCC1OC(O)(CO)C(O)C1(O)
1208,H2O,Substrate,[H]O[H]
1208,D-Fructose,Product,OCC1OC(O)(CO)C(O)C1(O)
1208,"(2,6-beta-D-Fructosyl)n",Product,OCC3OC(CO)(OCC2OC(CO)(OCC1OC(O)(CO)C(O)C1(O))C(O)C2(O))C(O)C3(O)
1208,"(2,6-beta-D-Fructosyl)n",Substrate,OCC3OC(CO)(OCC2OC(CO)(OCC1OC(O)(CO)C(O)C1(O))C(O)C2(O))C(O)C3(O)
1209,D-Mannose 1-phosphate,Product,OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)
1209,H2O,Substrate,[H]O[H]
1209,GMP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(O)=O)C(O)C3(O)
1209,GDPmannose,Substrate,NC=1NC(=O)c2ncn(c2(N=1))C4OC(COP(O)(=O)OP(O)(=O)OC3OC(CO)C(O)C(O)C3(O))C(O)C4(O)
1212,GDP-L-galactose,Product,NC=1NC(=O)c2ncn(c2(N=1))C4OC(COP(O)(=O)OP(O)(=O)OC3OC(CO)C(O)C(O)C3(O))C(O)C4(O)
1212,GDPmannose,Substrate,NC=1NC(=O)c2ncn(c2(N=1))C4OC(COP(O)(=O)OP(O)(=O)OC3OC(CO)C(O)C(O)C3(O))C(O)C4(O)
1213,GDP,Product,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(O)=O)C(O)C3(O)
1213,GDP-mannose,Substrate,NC=1NC(=O)c2ncn(c2(N=1))C4OC(COP(O)(=O)OP(O)(=O)OC3OC(CO)C(O)C(O)C3(O))C(O)C4(O)
1213,"1,4-beta-D-Mannan",Substrate,[*]OC1C(O)C(O)C([*])OC1(CO)
1213,"1,4-beta-D-Mannan",Product,[*]OC1C(O)C(O)C([*])OC1(CO)
1214,L-Serine,Substrate,NC(CO)C(O)=O
1214,H2O,Product,[H]O[H]
1214,L-Cysteine,Product,NC(CS)C(O)=O
1214,Sulfide,Substrate,[*]S[*]
1215,H+,Product,[H]
1215,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1215,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
1215,L-Cysteine,Substrate,NC(CS)C(O)=O
1215,L-Cystine,Product,NC(CSSCC(N)C(O)=O)C(O)=O
1216,L-Cysteine,Substrate,NC(CS)C(O)=O
1216,3-Sulfino-L-alanine,Product,NC(CS(=O)=O)C(O)=O
1216,O2,Substrate,O=O
1217,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1217,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1217,Phosphate,Product,OP(O)(O)=O
1217,L-Glutamate,Substrate,NC(CCC(O)=O)C(O)=O
1217,L-Cysteine,Substrate,NC(CS)C(O)=O
1217,gamma-L-Glutamyl-L-cysteine,Product,NC(CCC(=O)NC(CS)C(O)=O)C(O)=O
1218,L-Glutamate,Product,NC(CCC(O)=O)C(O)=O
1218,L-Cysteine,Substrate,NC(CS)C(O)=O
1218,2-Oxoglutarate,Substrate,OC(=O)CCC(=O)C(O)=O
1218,3-Mercaptopyruvate,Product,OC(=O)C(=O)CS
1219,L-Cysteine,Substrate,NC(CS)C(O)=O
1219,alpha-Ketoglutaric acid,Substrate,OC(=O)CCC(=O)C(O)=O
1219,Glutamate,Product,NC(CCC(O)=O)C(O)=O
1219,3-Mercaptopyruvate,Product,OC(=O)C(=O)CS
1220,Acetate,Product,CC(O)=O
1220,L-Cysteine,Product,NC(CS)C(O)=O
1220,Hydrogen sulfide,Substrate,[H]S[H]
1220,O-Acetyl-L-serine,Substrate,CC(=O)OCC(N)C(O)=O
1221,Glycine,Product,NCC(O)=O
1221,H2O,Substrate,[H]O[H]
1221,L-Cysteine,Product,NC(CS)C(O)=O
1221,L-Cysteinylglycine,Substrate,NC(CS)C(=O)NCC(O)=O
1223,L-Cysteine,Substrate,NC(CS)C(O)=O
1223,Sulfite,Substrate,OS(O)=O
1223,L-Cysteate,Product,NC(CS(O)(=O)=O)C(O)=O
1223,H2S,Product,[H]S[H]
1224,L-Cysteine,Substrate,NC(CS)C(O)=O
1224,D-Cysteine,Product,NC(CS)C(O)=O
1227,L-Alanine,Substrate,CC(N)C(O)=O
1227,3-Oxopropanoate,Substrate,O=CCC(O)=O
1227,Pyruvate,Product,CC(=O)C(O)=O
1227,beta-Alanine,Product,NCCC(O)=O
1228,L-Glutamate,Product,NC(CCC(O)=O)C(O)=O
1228,2-Oxoglutarate,Substrate,OC(=O)CCC(=O)C(O)=O
1228,3-Oxopropanoate,Product,O=CCC(O)=O
1228,beta-Alanine,Substrate,NCCC(O)=O
1230,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
1230,Pyrophosphate,Product,OP(O)(=O)OP(O)(O)=O
1230,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1230,L-Lysine,Substrate,NCCCCC(N)C(O)=O
1230,beta-Alanyl-L-lysine,Product,NCCCCC(NC(=O)CCN)C(O)=O
1230,beta-Alanine,Substrate,NCCC(O)=O
1231,H2O,Substrate,[H]O[H]
1231,L-Lysine,Product,NCCCCC(N)C(O)=O
1231,beta-Alanyl-L-lysine,Substrate,NCCCCC(NC(=O)CCN)C(O)=O
1231,beta-Alanine,Product,NCCC(O)=O
1232,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
1232,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
1232,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1232,L-Arginine,Substrate,NC(=N)NCCCC(N)C(O)=O
1232,beta-Alanyl-L-arginine,Product,NCCC(=O)NC(CCCNC(N)=N)C(O)=O
1232,beta-Alanine,Substrate,NCCC(O)=O
1233,H2O,Substrate,[H]O[H]
1233,Urea,Product,NC(N)=O
1233,3-Guanidinopropanoate,Substrate,NC(=N)NCCC(O)=O
1233,beta-Alanine,Product,NCCC(O)=O
1235,beta-Alanine,Substrate,NCCC(O)=O
1235,"Pyridine-2,3-dicarboxylate",Product,OC(=O)c1cccnc1(C(O)=O)
1237,beta-Alanine,Substrate,NCCC(O)=O
1237,3-Aminopropiononitrile,Product,NCCC#N
1239,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1239,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1239,Propionyl-CoA,Substrate,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1239,Acryloyl-CoA,Product,C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1239,H+,Product,[H]
1240,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1240,Coenzyme A,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
1240,Phosphate,Product,OP(O)(O)=O
1240,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1240,Propionate,Substrate,CCC(O)=O
1240,Propanoyl-CoA,Product,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1241,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
1241,Phosphate,Substrate,OP(O)(O)=O
1241,Propanoyl-CoA,Substrate,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1241,Propionyl phosphate,Product,CCC(=O)OP(O)(O)=O
1242,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1242,CO2,Product,O=C=O
1242,Coenzyme A,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
1242,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
1242,2-Methyl-3-oxopropanoate,Substrate,CC(C=O)C(O)=O
1242,Propanoyl-CoA,Product,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1242,H+,Product,[H]
1243,CO2,Product,O=C=O
1243,Propanoyl-CoA,Product,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1243,(S)-Methylmalonyl-CoA,Substrate,CC(C(O)=O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1244,Propanoyl-CoA,Substrate,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1244,Acryloyl-CoA,Product,C=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1244,FADH2,Product,Cc5cc6NC=1C(=O)NC(=O)NC=1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))
1244,FAD,Substrate,Cc5cc6N=C1C(=O)NC(=O)N=C1N(CC(O)C(O)C(O)COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)c6(cc5(C))
1245,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
1245,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
1245,Coenzyme A,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
1245,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1245,Propionate,Substrate,CCC(O)=O
1245,Propanoyl-CoA,Product,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1247,Acetyl-CoA,Substrate,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1247,Coenzyme A,Product,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
1247,Propanoyl-CoA,Substrate,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1247,2-Methylacetoacetyl-CoA,Product,CC(=O)C(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1248,Propionyl-CoA,Product,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1248,Oxaloacetate,Product,OC(=O)CC(=O)C(O)=O
1248,(S)-2-Methyl-3-oxopropanoyl-CoA,Substrate,CC(C(O)=O)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1248,Pyruvate,Substrate,CC(=O)C(O)=O
1249,Coenzyme A,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
1249,H2O,Product,[H]O[H]
1249,Propanoyl-CoA,Product,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1249,Oxaloacetate,Product,OC(=O)CC(=O)C(O)=O
1249,2-Methylcitrate,Substrate,CC(C(O)=O)C(O)(CC(O)=O)C(O)=O
1250,Coenzyme A,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
1250,H2O,Product,[H]O[H]
1250,Propanoyl-CoA,Product,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1250,Glyoxylate,Product,O=CC(O)=O
1250,2-Hydroxyglutarate,Substrate,OC(=O)CCC(O)C(O)=O
1251,Propionyl-CoA,Substrate,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1251,Glyoxylate,Substrate,O=CC(O)=O
1251,2-Hydroxyglutarate,Product,OC(=O)CCC(O)C(O)=O
1252,Propionyl-CoA,Substrate,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1252,L-erythro-3-Methylmalyl-CoA,Product,CC(C(O)C(O)=O)C(=O)SCCNC(O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(=O)O))n3cnc2c(N)ncnc23
1252,Glyoxylate,Substrate,O=CC(O)=O
1253,H+,Product,[H]
1253,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1253,CO2,Product,O=C=O
1253,CoA,Substrate,CC(C)(COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23)C(O)C(=O)NCCC(=O)NCCS
1253,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
1253,Propanoyl-CoA,Product,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(O)(=O)OP(O)(=O)OCC1OC(C(O)C1(OP(O)(O)=O))n3cnc2c(N)ncnc23
1253,(S)-Methylmalonate semialdehyde,Substrate,CC(C=O)C(O)=O
1254,"5,6,7,8-Tetrahydrofolate",Substrate,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
1254,H+,Product,[H]
1254,Dihydrofolate,Product,NC=2NC(=O)C=3N=C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=3(N=2)
1254,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1254,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
1255,"5,6,7,8-Tetrahydrofolate",Substrate,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
1255,NADH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1255,NAD+,Substrate,c1cc(c[n+](c1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N
1255,Folate,Product,NC=2NC(=O)c3nc(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)cnc3(N=2)
1255,H+,Product,[H]
1256,"5,6,7,8-Tetrahydrofolate",Substrate,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
1256,Folate,Product,NC=2NC(=O)c3nc(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)cnc3(N=2)
1256,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1256,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1256,H+,Product,[H]
1257,"5,6,7,8-Tetrahydrofolate",Product,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
1257,CO2,Product,O=C=O
1257,H2O,Substrate,[H]O[H]
1257,NADP+,Substrate,NC(=O)c1ccc[n+](c1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1257,NADPH,Product,NC(=O)C=1CC=CN(C=1)C5OC(COP(O)(=O)OP(O)(=O)OCC2OC(C(OP(O)(O)=O)C2(O))n4cnc3c(N)ncnc34)C(O)C5(O)
1257,H+,Product,[H]
1257,10-Formyltetrahydrofolate,Substrate,NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O
1258,"5,6,7,8-Tetrahydrofolate",Substrate,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
1258,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1258,Phosphate,Product,OP(O)(O)=O
1258,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1258,L-Glutamate,Substrate,NC(CCC(O)=O)C(O)=O
1258,Tetrahydrofolyl-[Glu](2),Product,NC=2NC(=O)C=3NC(CNc1ccc(cc1)C(=O)NC(CCC(=O)NC(CCC(O)=O)C(O)=O)C(O)=O)CNC=3(N=2)
1259,Formic acid,Product,OC=O
1259,"5,6,7,8-Tetrahydrofolate",Product,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
1259,H2O,Substrate,[H]O[H]
1259,10-Formyltetrahydrofolate,Substrate,NC=1NC(=O)C=2NC(CNC=2(N=1))CN(C=O)c3ccc(cc3)C(=O)NC(CCC(O)=O)C(O)=O
1260,"5,6,7,8-Tetrahydrofolate",Product,[H]C2(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)(CNC=3N=C(N)NC(=O)C=3(N2))
1260,L-Methionine,Product,CSCCC(N)C(O)=O
1260,L-Homocysteine,Substrate,NC(CCS)C(O)=O
1260,5-Methyltetrahydrofolate,Substrate,CN3C(CNc1ccc(cc1)C(=O)NC(CCC(O)=O)C(O)=O)CNC=2N=C(N)NC(=O)C=23
1261,Phosphate,Product,OP(O)(O)=O
1261,H2O,Substrate,[H]O[H]
1261,alpha-D-Glucose,Product,OCC1OC(O)C(O)C(O)C1(O)
1261,D-Glucose 1-phosphate,Substrate,OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)
1262,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
1262,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1262,D-Glucose 1-phosphate,Substrate,OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)
1262,ADPglucose,Product,Nc4ncnc1c4(ncn1C3OC(COP(O)(=O)OP(O)(=O)OC2OC(CO)C(O)C(O)C2(O))C(O)C3(O))
1263,ADP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1263,ATP,Substrate,Nc3ncnc1c3(ncn1C2OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C2(O))
1263,D-Glucose 1-phosphate,Substrate,OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)
1263,"D-Glucose 1,6-biphosphate",Product,OC1C(O)C(COP(O)(O)=O)OC(OP(O)(O)=O)C1(O)
1264,AMP,Product,Nc3ncnc1c3(ncn1C2OC(COP(O)(O)=O)C(O)C2(O))
1264,H2O,Substrate,[H]O[H]
1264,D-Glucose 1-phosphate,Product,OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)
1264,ADPglucose,Substrate,Nc4ncnc1c4(ncn1C3OC(COP(O)(=O)OP(O)(=O)OC2OC(CO)C(O)C(O)C2(O))C(O)C3(O))
1265,Cellobiose,Substrate,OCC2OC(OC1C(O)C(O)C(O)OC1(CO))C(O)C(O)C2(O)
1265,D-Glucose,Product,OCC1OC(O)C(O)C(O)C1(O)
1265,Phosphate,Substrate,OP(O)(O)=O
1265,D-Glucose 1-phosphate,Product,OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)
1266,D-Glucose,Product,OCC1OC(O)C(O)C(O)C1(O)
1266,Phosphate,Substrate,OP(O)(O)=O
1266,D-Glucose 1-phosphate,Product,OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)
1266,Laminaribiose,Substrate,OCC2OC(OC1C(O)C(O)OC(CO)C1(O))C(O)C(O)C2(O)
1267,Diphosphate,Product,OP(O)(=O)OP(O)(O)=O
1267,D-Glucose 1-phosphate,Substrate,OCC1OC(OP(O)(O)=O)C(O)C(O)C1(O)
1267,GDPglucose,Product,NC=1NC(=O)c2ncn(c2(N=1))C4OC(COP(O)(=O)OP(O)(=O)OC3OC(CO)C(O)C(O)C3(O))C(O)C4(O)
1267,GTP,Substrate,NC=1NC(=O)c2ncn(c2(N=1))C3OC(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C(O)C3(O)
